fdc_id,description,data_type,food_category_id,publication_date,calories,protein_g,fat_g,carbs_g
168313,"Pork, fresh, loin, tenderloin, separable lean only, cooked, broiled",sr_legacy_food,10,2019-04-01,178.6,30.42,6.33,0.0
168314,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,160.3,21.34,8.33,0.0
168315,"Pork, fresh, loin, top loin (roasts), boneless, separable lean only, raw",sr_legacy_food,10,2019-04-01,126.1,22.39,4.06,0.0
168316,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, raw",sr_legacy_food,10,2019-04-01,171.6,20.08,10.14,0.0
168317,"HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored",sr_legacy_food,10,2019-04-01,110.3,17.21,3.8,1.82
168318,"HORMEL ALWAYS TENDER, Pork Loin Filets, Lemon Garlic-Flavored",sr_legacy_food,10,2019-04-01,115.9,17.83,4.16,1.79
168319,"HORMEL ALWAYS TENDER, Center Cut Chops, Fresh Pork",sr_legacy_food,10,2019-04-01,164.9,18.74,9.62,0.84
168320,"HORMEL ALWAYS TENDER, Boneless Pork Loin, Fresh Pork",sr_legacy_food,10,2019-04-01,143.7,19.02,7.18,0.76
168321,"Pork, cured, bacon, cooked, microwaved",sr_legacy_food,10,2019-04-01,465.0,39.01,34.12,0.48
168322,"Pork, cured, bacon, pre-sliced, cooked, pan-fried",sr_legacy_food,10,2019-04-01,458.3,33.92,35.09,1.7
168323,"Pork, fresh, variety meats and by-products, stomach, cooked, simmered",sr_legacy_food,10,2019-04-01,151.3,21.4,7.26,0.09
168324,"Pork, bacon, rendered fat, cooked",sr_legacy_food,10,2019-04-01,895.8,0.07,99.5,0.0
168325,"Pork, cured, ham and water product, slice, bone-in, separable lean only, heated, pan-broil",sr_legacy_food,10,2019-04-01,121.7,20.9,3.63,1.35
168326,"Pork, cured, ham and water product, slice, boneless, separable lean only, heated, pan-broil",sr_legacy_food,10,2019-04-01,124.7,15.09,5.06,4.69
168327,"Pork, cured, ham and water product, whole, boneless, separable lean only, heated, roasted",sr_legacy_food,10,2019-04-01,123.1,13.88,5.46,4.61
168328,"Pork, cured, ham and water product, whole, boneless, separable lean only, unheated",sr_legacy_food,10,2019-04-01,116.9,14.07,4.86,4.22
168329,"Pork, cured, ham -- water added, slice, boneless, separable lean only, heated, pan-broil",sr_legacy_food,10,2019-04-01,119.1,18.82,4.09,1.75
168330,"Pork, cured, ham with natural juices, slice, bone-in, separable lean only, heated, pan-broil",sr_legacy_food,10,2019-04-01,150.4,27.75,4.38,0.0
168331,"Pork, cured, ham with natural juices, spiral slice, meat only, boneless, separable lean only, heated, roasted",sr_legacy_food,10,2019-04-01,128.6,22.56,3.78,1.08
168332,"Pork, cured, ham and water product, rump, bone-in, separable lean only, heated, roasted",sr_legacy_food,10,2019-04-01,132.0,21.28,4.7,1.15
168333,"Pork, cured, ham with natural juices, slice, boneless, separable lean only, heated, pan-broil",sr_legacy_food,10,2019-04-01,116.4,20.95,3.16,1.05
168334,"Pork, cured, ham with natural juices, whole, boneless, separable lean only, heated, roasted",sr_legacy_food,10,2019-04-01,112.7,20.57,3.01,0.84
168335,"Pork, cured, ham with natural juices, whole, boneless, separable lean only, unheated",sr_legacy_food,10,2019-04-01,110.8,19.44,3.21,1.03
168336,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, unheated",sr_legacy_food,10,2019-04-01,94.3,18.65,1.87,0.71
168337,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, unheated",sr_legacy_food,10,2019-04-01,123.8,22.71,3.47,0.43
168338,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, unheated",sr_legacy_food,10,2019-04-01,131.6,25.11,3.33,0.3
168339,"Pork, cured, ham with natural juices, slice, bone-in, separable lean only, unheated",sr_legacy_food,10,2019-04-01,123.2,24.34,2.87,0.0
168340,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean only, unheated",sr_legacy_food,10,2019-04-01,111.2,19.25,3.26,1.22
168341,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,131.1,18.66,5.75,1.18
168342,"Pork, cured, ham with natural juices, slice, bone-in, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,158.6,22.82,7.4,0.17
168343,"Pork, cured, ham with natural juices, shank, bone-in, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,190.7,22.35,11.11,0.32
168344,"Pork, cured, ham with natural juices, rump, bone-in, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,199.9,19.7,13.26,0.43
168345,"Pork, cured, ham -- water added, whole, boneless, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,122.3,17.06,5.38,1.42
168346,"Pork, cured, ham -- water added, slice, bone-in, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,164.2,15.73,10.77,1.1
168347,"Pork, cured, ham -- water added, shank, bone-in, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,168.4,16.65,11.02,0.66
168348,"Pork, cured, ham -- water added, rump, bone-in, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,171.7,13.99,12.5,0.8
168349,"Pork, cured, ham -- water added, whole, boneless, separable lean and fat, heated, roasted",sr_legacy_food,10,2019-04-01,126.6,17.77,5.48,1.54
168350,"Pork, cured, ham and water product, rump, bone-in, separable lean and fat, heated, roasted",sr_legacy_food,10,2019-04-01,185.8,19.46,11.48,1.15
168351,"Pork, cured, ham and water product, shank, bone-in, separable lean and fat, heated, roasted",sr_legacy_food,10,2019-04-01,234.0,18.17,17.29,1.42
168352,"Pork, cured, ham and water product, slice, bone-in, separable lean and fat, heated, pan-broil",sr_legacy_food,10,2019-04-01,155.1,19.85,7.78,1.41
168353,"Pork, cured, ham with natural juices, slice, boneless, separable lean and fat, heated, pan-broil",sr_legacy_food,10,2019-04-01,118.3,20.89,3.4,1.04
168354,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean and fat, heated, roasted",sr_legacy_food,10,2019-04-01,138.9,22.18,5.1,1.06
168355,"Pork, cured, ham with natural juices, whole, boneless, separable lean and fat, heated, roasted",sr_legacy_food,10,2019-04-01,113.7,20.54,3.13,0.84
168356,"Pork, cured, ham, rump, bone-in, separable lean and fat, heated, roasted",sr_legacy_food,10,2019-04-01,178.3,23.95,8.88,0.64
168357,"Pork, cured, ham, shank, bone-in, separable lean and fat, heated, roasted",sr_legacy_food,10,2019-04-01,184.3,24.39,9.35,0.64
168358,"Pork, cured, ham, shank, bone-in, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,176.7,21.61,9.85,0.41
168359,"Pork, cured, ham, slice, bone-in, separable lean and fat, heated, pan-broil",sr_legacy_food,10,2019-04-01,181.0,25.48,8.48,0.7
168360,"Pork, cured, ham, slice, bone-in, separable lean only, unheated",sr_legacy_food,10,2019-04-01,129.8,24.36,3.59,0.0
168361,"Pork, fresh, enhanced, loin, tenderloin, separable lean only, raw",sr_legacy_food,10,2019-04-01,100.4,20.39,2.09,0.0
168362,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, with added solution cooked, braised",sr_legacy_food,10,2019-04-01,219.6,27.58,12.14,0.0
168363,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, with added solution, raw",sr_legacy_food,10,2019-04-01,122.1,18.29,5.36,0.18
168364,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, broiled",sr_legacy_food,10,2019-04-01,170.2,29.65,5.73,0.0
168365,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat,with added solution, raw",sr_legacy_food,10,2019-04-01,169.5,17.19,11.12,0.16
168366,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, with added solution, cooked, braised",sr_legacy_food,10,2019-04-01,255.9,25.84,16.94,0.03
168367,"Pork, cured, ham, rump, bone-in, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,175.6,22.27,9.38,0.52
168368,"Pork, loin, leg cap steak, boneless, separable lean and fat, cooked, broiled",sr_legacy_food,10,2019-04-01,150.0,27.57,4.41,0.0
168369,"Pork, Shoulder petite tender, boneless, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,121.8,21.65,3.91,0.0
168370,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, cooked, braised",sr_legacy_food,10,2019-04-01,147.5,31.11,2.56,0.0
168371,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,106.9,22.88,1.71,0.0
168372,"Pork, ground, 84% lean / 16% fat, raw",sr_legacy_food,10,2019-04-01,217.7,17.99,16.0,0.44
168373,"Pork, ground, 72% lean / 28% fat, cooked, pan-broiled",sr_legacy_food,10,2019-04-01,377.5,22.59,31.42,1.08
168374,"Pork, ground, 84% lean / 16% fat, cooked, pan-broiled",sr_legacy_food,10,2019-04-01,301.1,27.14,21.39,0.0
168375,"Pork, ground, 96% lean / 4% fat, cooked, pan-broiled",sr_legacy_food,10,2019-04-01,184.8,31.69,6.2,0.57
168376,"Pork loin, fresh, backribs, bone-in, raw, lean only",sr_legacy_food,10,2019-04-01,172.0,20.85,9.84,0.0
168377,"Pork loin, fresh, backribs, bone-in, cooked-roasted, lean only",sr_legacy_food,10,2019-04-01,255.4,24.15,17.65,0.0
168378,"Pork, fresh, loin, country-style ribs, separable lean only, bone-in, cooked, broiled",sr_legacy_food,10,2019-04-01,216.2,27.83,11.65,0.0
168379,"Pork, fresh, loin, country-style ribs, separable lean only, boneless, cooked, roasted",sr_legacy_food,10,2019-04-01,219.2,29.2,11.38,0.0
168380,"Pork, fresh, blade, (chops), boneless, separable lean and fat, cooked, broiled",sr_legacy_food,10,2019-04-01,202.4,24.73,11.13,0.83
168381,"Pork, fresh, loin, blade (chops or roasts), boneless, separable lean and fat only, raw",sr_legacy_food,10,2019-04-01,156.7,20.54,7.94,0.76
168382,"Bacon, pre-sliced, reduced/low sodium, unprepared",sr_legacy_food,10,2019-04-01,406.9,12.53,39.27,0.83
168383,"Canadian bacon, cooked, pan-fried",sr_legacy_food,10,2019-04-01,145.5,28.31,2.78,1.8
168384,"Alfalfa seeds, sprouted, raw",sr_legacy_food,11,2019-04-01,30.6,3.99,0.69,2.1
168385,"Amaranth leaves, raw",sr_legacy_food,11,2019-04-01,28.9,2.46,0.33,4.02
168386,"Artichokes, (globe or french), cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,62.4,2.89,0.34,11.95
168387,"Artichokes, (globe or french), frozen, unprepared",sr_legacy_food,11,2019-04-01,45.4,2.63,0.43,7.75
168388,"Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,53.7,3.11,0.5,9.18
168389,"Asparagus, raw",sr_legacy_food,11,2019-04-01,25.4,2.2,0.12,3.88
168390,"Asparagus, cooked, boiled, drained",sr_legacy_food,11,2019-04-01,28.0,2.4,0.22,4.11
168391,"Balsam-pear (bitter gourd), leafy tips, raw",sr_legacy_food,11,2019-04-01,40.6,5.3,0.69,3.29
168392,"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,42.9,3.6,0.2,6.68
168393,"Balsam-pear (bitter gourd), pods, raw",sr_legacy_food,11,2019-04-01,20.3,1.0,0.17,3.7
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,22.3,0.84,0.18,4.32
168395,"Beans, kidney, mature seeds, sprouted, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,43.4,4.83,0.58,4.72
168396,"Lima beans, immature seeds, raw",sr_legacy_food,11,2019-04-01,115.8,6.84,0.86,20.17
168397,"Corn, sweet, yellow, canned, drained solids, rinsed with tap water",sr_legacy_food,11,2019-04-01,73.7,2.18,1.43,13.02
168398,"Corn, sweet, yellow, frozen, kernels cut off cob, unprepared (Includes foods for USDA's Food Distribution Program)",sr_legacy_food,11,2019-04-01,101.9,3.02,0.78,20.71
168399,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,93.4,2.55,0.67,19.3
168400,"Corn, sweet, yellow, frozen, kernels on cob, unprepared",sr_legacy_food,11,2019-04-01,114.1,3.28,0.78,23.5
168401,"Corn, sweet, yellow, frozen, kernels on cob, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,108.4,3.11,0.74,22.33
168402,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,97.4,3.17,0.38,20.32
168403,"Cowpeas (blackeyes), immature seeds, frozen, unprepared",sr_legacy_food,11,2019-04-01,142.7,8.98,0.7,25.13
168404,"Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,134.9,8.49,0.66,23.76
168405,"Cowpeas, young pods with seeds, raw",sr_legacy_food,11,2019-04-01,53.9,3.3,0.3,9.5
168406,"Cowpeas, leafy tips, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,30.8,4.67,0.1,2.8
168407,"Cress, garden, raw",sr_legacy_food,11,2019-04-01,38.7,2.6,0.7,5.5
168408,"Cress, garden, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,28.2,1.9,0.6,3.8
168409,"Cucumber, with peel, raw",sr_legacy_food,11,2019-04-01,18.1,0.65,0.11,3.63
168410,"Edamame, frozen, unprepared",sr_legacy_food,11,2019-04-01,117.9,11.22,4.73,7.61
168411,"Edamame, frozen, prepared",sr_legacy_food,11,2019-04-01,130.1,11.91,5.2,8.91
168412,"Endive, raw",sr_legacy_food,11,2019-04-01,20.2,1.25,0.2,3.35
168413,"Escarole, cooked, boiled, drained, no salt added",sr_legacy_food,11,2019-04-01,18.5,1.15,0.18,3.07
168414,"Gourd, dishcloth (towelgourd), raw",sr_legacy_food,11,2019-04-01,24.0,1.2,0.2,4.35
168415,"Gourd, dishcloth (towelgourd), cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,63.1,0.66,0.34,14.34
168416,"Drumstick leaves, raw",sr_legacy_food,11,2019-04-01,83.3,9.4,1.4,8.28
168417,"Drumstick leaves, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,74.0,5.27,0.93,11.15
168418,"Pepeao, dried",sr_legacy_food,11,2019-04-01,347.4,4.82,0.44,81.03
168419,"Jute, potherb, raw",sr_legacy_food,11,2019-04-01,44.0,4.65,0.25,5.8
168420,"Jute, potherb, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,45.7,3.68,0.2,7.29
168421,"Kale, raw",sr_legacy_food,11,2019-04-01,42.8,2.92,1.49,4.42
168422,"Mushrooms, Chanterelle, raw",sr_legacy_food,11,2019-04-01,38.2,1.49,0.53,6.86
168423,"Mushrooms, morel, raw",sr_legacy_food,11,2019-04-01,38.0,3.12,0.57,5.1
168424,"Kohlrabi, raw",sr_legacy_food,11,2019-04-01,32.5,1.7,0.1,6.2
168425,"Kohlrabi, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,35.0,1.8,0.11,6.69
168426,"Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,35.5,0.81,0.2,7.62
168427,"Lentils, sprouted, raw",sr_legacy_food,11,2019-04-01,129.4,8.96,0.55,22.14
168428,"Lentils, sprouted, cooked, stir-fried, without salt",sr_legacy_food,11,2019-04-01,124.2,8.8,0.45,21.25
168429,"Lettuce, butterhead (includes boston and bibb types), raw",sr_legacy_food,11,2019-04-01,16.3,1.35,0.22,2.23
168430,"Lotus root, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,71.0,1.58,0.07,16.02
168431,"Lettuce, red leaf, raw",sr_legacy_food,11,2019-04-01,16.3,1.33,0.22,2.26
168432,"Mountain yam, hawaii, raw",sr_legacy_food,11,2019-04-01,71.5,1.34,0.1,16.3
168433,"Mountain yam, hawaii, cooked, steamed, without salt",sr_legacy_food,11,2019-04-01,87.6,1.73,0.08,20.0
168434,"Mushrooms, brown, italian, or crimini, raw",sr_legacy_food,11,2019-04-01,28.1,2.5,0.1,4.3
168435,"Mushrooms, shiitake, stir-fried",sr_legacy_food,11,2019-04-01,47.7,3.45,0.35,7.68
168436,"Mushrooms, shiitake, dried",sr_legacy_food,11,2019-04-01,348.7,9.58,0.99,75.37
168437,"Mushrooms, shiitake, cooked, without salt",sr_legacy_food,11,2019-04-01,65.8,1.56,0.22,14.39
168438,"Mustard spinach, (tendergreen), raw",sr_legacy_food,11,2019-04-01,27.1,2.2,0.3,3.9
168439,"Mustard spinach, (tendergreen), cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,19.8,1.7,0.2,2.8
168440,"New Zealand spinach, raw",sr_legacy_food,11,2019-04-01,17.8,1.5,0.2,2.5
168441,"New Zealand spinach, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,15.2,1.3,0.17,2.13
168442,"Potatoes, french fried, all types, salt added in processing, frozen, unprepared",sr_legacy_food,11,2019-04-01,150.1,2.24,4.66,24.81
168443,"Potato wedges, frozen (Includes foods for USDA's Food Distribution Program)",sr_legacy_food,11,2019-04-01,132.4,2.7,2.2,25.46
168444,"Potatoes, french fried, steak fries, salt added in processing, frozen, as purchased",sr_legacy_food,11,2019-04-01,133.3,2.19,3.39,23.51
168445,"Potatoes, french fried, steak fries, salt added in processing, frozen, oven-heated",sr_legacy_food,11,2019-04-01,152.0,2.57,3.76,26.98
168446,Potato flour,sr_legacy_food,11,2019-04-01,363.1,6.9,0.34,83.1
168447,"Pumpkin leaves, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,26.4,2.72,0.22,3.39
168448,"Pumpkin, raw",sr_legacy_food,11,2019-04-01,30.9,1.0,0.1,6.5
168449,"Pumpkin, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,23.1,0.72,0.07,4.9
168450,"Pumpkin, canned, without salt",sr_legacy_food,11,2019-04-01,39.3,1.1,0.28,8.09
168451,"Radishes, oriental, raw",sr_legacy_food,11,2019-04-01,19.7,0.6,0.1,4.1
168452,"Radishes, oriental, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,18.6,0.67,0.24,3.43
168453,"Radishes, oriental, dried",sr_legacy_food,11,2019-04-01,291.6,7.9,0.72,63.37
168454,"Rutabagas, raw",sr_legacy_food,11,2019-04-01,40.2,1.08,0.16,8.62
168455,"Rutabagas, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,32.7,0.93,0.18,6.84
168456,"Seaweed, irishmoss, raw",sr_legacy_food,11,2019-04-01,56.6,1.51,0.16,12.29
168457,"Seaweed, kelp, raw",sr_legacy_food,11,2019-04-01,50.0,1.68,0.56,9.57
168458,"Seaweed, laver, raw",sr_legacy_food,11,2019-04-01,46.2,5.81,0.28,5.11
168459,"Sesbania flower, raw",sr_legacy_food,11,2019-04-01,32.4,1.28,0.04,6.73
168460,"Soybeans, mature seeds, sprouted, cooked, steamed",sr_legacy_food,11,2019-04-01,100.1,8.47,4.45,6.53
168461,"Soybeans, mature seeds, sprouted, cooked, stir-fried",sr_legacy_food,11,2019-04-01,153.9,13.1,7.1,9.4
168462,"Spinach, raw",sr_legacy_food,11,2019-04-01,29.5,2.86,0.39,3.63
168463,"Spinach, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,29.2,2.97,0.26,3.75
168464,"Squash, summer, crookneck and straightneck, raw",sr_legacy_food,11,2019-04-01,22.0,1.01,0.27,3.88
168465,"Squash, summer, crookneck and straightneck, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,22.8,1.04,0.39,3.79
168466,"Squash, summer, crookneck and straightneck, canned, drained, solid, without salt",sr_legacy_food,11,2019-04-01,14.9,0.61,0.07,2.96
168467,"Squash, summer, crookneck and straightneck, frozen, unprepared",sr_legacy_food,11,2019-04-01,23.8,0.83,0.14,4.8
168468,"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,29.1,1.28,0.2,5.54
168469,"Squash, summer, zucchini, includes skin, frozen, unprepared",sr_legacy_food,11,2019-04-01,20.1,1.16,0.13,3.58
168470,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,20.0,1.15,0.13,3.56
168471,"Squash, summer, zucchini, italian style, canned",sr_legacy_food,11,2019-04-01,32.5,1.03,0.11,6.85
168472,"Squash, winter, acorn, raw",sr_legacy_food,11,2019-04-01,45.8,0.8,0.1,10.42
168473,"Squash, winter, butternut, frozen, unprepared",sr_legacy_food,11,2019-04-01,65.6,1.76,0.1,14.41
168474,"Squash, winter, butternut, frozen, cooked, boiled, without salt",sr_legacy_food,11,2019-04-01,45.8,1.23,0.07,10.05
168475,"Squash, winter, hubbard, raw",sr_legacy_food,11,2019-04-01,47.3,2.0,0.5,8.7
168476,"Squash, winter, hubbard, baked, without salt",sr_legacy_food,11,2019-04-01,58.7,2.48,0.62,10.81
168477,"Succotash, (corn and limas), cooked, boiled, drained, without salt",sr_legacy_food,11,2019-04-01,125.0,5.07,0.8,24.38
168478,"Succotash, (corn and limas), canned, with cream style corn",sr_legacy_food,11,2019-04-01,85.9,2.64,0.54,17.61
168479,"Succotash, (corn and limas), canned, with whole kernel corn, solids and liquids",sr_legacy_food,11,2019-04-01,70.7,2.6,0.49,13.98
168480,"Succotash, (corn and limas), frozen, unprepared",sr_legacy_food,11,2019-04-01,105.0,4.31,0.89,19.94
