fdc_id,description,data_type,food_category_id,publication_date,calories,protein_g,fat_g,carbs_g,fiber_g
167565,"Candies, NESTLE, BUTTERFINGER Bar",sr_legacy_food,19,2019-04-01,1920.0,5.4,18.9,72.9,2.0
167566,"Candies, caramels, chocolate-flavor roll",sr_legacy_food,19,2019-04-01,387.0,1.59,3.31,87.73,0.1
167567,"Baking chocolate, unsweetened, liquid",sr_legacy_food,19,2019-04-01,472.0,12.1,47.7,36.2,18.1
167568,"Baking chocolate, unsweetened, squares",sr_legacy_food,19,2019-04-01,2685.0,14.32,52.31,28.42,16.6
167569,"Candies, confectioner's coating, yogurt",sr_legacy_food,19,2019-04-01,2185.0,5.87,27.0,63.94,0.0
167570,"Candies, confectioner's coating, peanut butter",sr_legacy_food,19,2019-04-01,529.0,18.3,29.8,46.88,5.0
167571,"Candies, white chocolate",sr_legacy_food,19,2019-04-01,2254.0,5.87,32.09,59.24,0.2
167572,"Ice creams, vanilla, light",sr_legacy_food,19,2019-04-01,180.0,4.78,4.83,29.46,0.3
167573,"Ice creams, vanilla, rich",sr_legacy_food,19,2019-04-01,1042.0,3.5,16.2,22.29,0.0
167574,"Desserts, flan, caramel custard, prepared-from-recipe",sr_legacy_food,19,2019-04-01,145.0,4.53,4.03,22.78,0.0
167575,"Ice creams, vanilla",sr_legacy_food,19,2019-04-01,207.0,3.5,11.0,23.6,0.7
167576,"Ice creams, vanilla, light, soft-serve",sr_legacy_food,19,2019-04-01,527.0,4.9,2.6,21.8,0.0
167577,"Sherbet, orange",sr_legacy_food,19,2019-04-01,144.0,1.1,2.0,30.4,1.3
167578,"Candies, fudge, peanut butter, prepared-from-recipe",sr_legacy_food,19,2019-04-01,1620.0,3.78,6.59,77.75,0.7
167579,"Candies, fudge, vanilla, prepared-from-recipe",sr_legacy_food,19,2019-04-01,1602.0,1.05,5.45,82.15,0.0
167580,"Candies, fudge, vanilla with nuts",sr_legacy_food,19,2019-04-01,435.0,3.0,13.69,74.61,0.9
167581,"Candies, NESTLE, GOOBERS Chocolate Covered Peanuts",sr_legacy_food,19,2019-04-01,2142.0,9.7,34.0,53.0,9.7
167582,"Candies, NESTLE, BABY RUTH Bar",sr_legacy_food,19,2019-04-01,1988.0,5.4,21.6,64.8,2.0
167583,"Candies, TWIZZLERS Strawberry Twists Candy",sr_legacy_food,19,2019-04-01,348.0,2.56,2.32,79.16,0.0
167584,"Syrups, table blends, pancake, with butter",sr_legacy_food,19,2019-04-01,1216.0,0.0,0.09,72.43,0.0
167585,"Ice creams, chocolate, light",sr_legacy_food,19,2019-04-01,784.0,5.0,7.19,25.7,0.8
167586,"Candies, NESTLE, CHUNKY Bar",sr_legacy_food,19,2019-04-01,2172.0,7.5,27.5,60.4,2.5
167587,"Candies, milk chocolate",sr_legacy_food,19,2019-04-01,535.0,7.65,29.66,59.4,3.4
167588,"Puddings, banana, dry mix, instant, prepared with 2% milk",sr_legacy_food,19,2019-04-01,105.0,2.76,1.7,19.74,0.0
167589,"Puddings, banana, dry mix, regular, prepared with 2% milk",sr_legacy_food,19,2019-04-01,101.0,2.9,1.73,18.43,0.0
167590,"Andrea's, Gluten Free Soft Dinner Roll",sr_legacy_food,18,2019-04-01,257.0,5.65,8.2,40.24,2.9
167591,"Crunchmaster, Multi-Grain Crisps, Snack Crackers, Gluten-Free",sr_legacy_food,18,2019-04-01,1906.0,10.91,15.92,67.18,7.5
167592,"Glutino, Gluten Free Cookies, Chocolate Vanilla Creme",sr_legacy_food,18,2019-04-01,474.0,2.19,17.89,76.03,2.5
167593,"Glutino, Gluten Free Cookies, Vanilla Creme",sr_legacy_food,18,2019-04-01,2039.0,2.19,18.79,77.34,0.0
167594,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Original",sr_legacy_food,18,2019-04-01,1953.0,9.42,18.42,65.81,2.4
167595,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Parmesan",sr_legacy_food,18,2019-04-01,459.0,11.16,17.29,64.7,3.5
167596,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Pizza",sr_legacy_food,18,2019-04-01,1964.0,9.67,18.93,65.11,3.5
167597,"Rudi's, Gluten-Free Bakery, Original Sandwich Bread",sr_legacy_food,18,2019-04-01,320.0,3.13,10.7,52.83,3.5
167598,"Udi's, Gluten Free, Soft & Delicious White Sandwich Bread",sr_legacy_food,18,2019-04-01,1248.0,5.4,8.02,51.15,5.5
167599,"Udi's, Gluten Free, Soft & Hearty Whole Grain Bread",sr_legacy_food,18,2019-04-01,309.0,7.25,9.34,49.09,4.9
167600,"Udi's, Gluten Free, Whole Grain Dinner Rolls",sr_legacy_food,18,2019-04-01,1376.0,11.8,11.6,44.29,11.2
167601,"Van's, Gluten Free, Totally Original Pancakes",sr_legacy_food,18,2019-04-01,215.0,3.31,4.55,40.32,1.5
167602,"Seaweed, Canadian Cultivated EMI-TSUNOMATA, dry",sr_legacy_food,11,2019-04-01,259.0,15.34,1.39,46.24,36.7
167603,"Seaweed, Canadian Cultivated EMI-TSUNOMATA, rehydrated",sr_legacy_food,11,2019-04-01,132.0,1.86,0.17,5.62,4.5
167604,"Potatoes, hash brown, refrigerated, unprepared",sr_legacy_food,11,2019-04-01,84.0,1.75,0.08,19.16,1.8
167605,"Potatoes, hash brown, refrigerated, prepared, pan-fried in canola oil",sr_legacy_food,11,2019-04-01,1011.0,3.24,10.3,33.99,3.6
167606,"Sweet Potatoes, french fried, frozen as packaged, salt added in processing",sr_legacy_food,11,2019-04-01,182.0,2.16,8.92,35.58,5.7
167607,"Moose, meat, raw (Alaska Native)",sr_legacy_food,24,2019-04-01,103.0,22.3,1.5,0.0,0.0
167608,"Mashu roots, raw (Alaska Native)",sr_legacy_food,24,2019-04-01,566.0,5.8,2.4,22.6,
167609,"Moose, liver, braised (Alaska Native)",sr_legacy_food,24,2019-04-01,155.0,24.38,4.89,3.43,
167610,"Seal, bearded (Oogruk), meat, raw (Alaska Native)",sr_legacy_food,24,2019-04-01,110.0,26.7,0.4,0.0,
167611,"Oil, bearded seal (Oogruk) (Alaska Native)",sr_legacy_food,24,2019-04-01,899.0,0.56,99.6,0.0,
167612,"Oopah (tunicate), whole animal (Alaska Native)",sr_legacy_food,24,2019-04-01,279.0,11.7,2.2,0.0,
167613,"Owl, horned, flesh, raw (Alaska Native)",sr_legacy_food,24,2019-04-01,568.0,22.7,5.0,0.0,
167614,"Fish, salmon, king, chinook, smoked and canned (Alaska Native)",sr_legacy_food,24,2019-04-01,150.0,23.2,5.9,0.0,
167615,"Fish, salmon, king, chinook, smoked, brined (Alaska Native)",sr_legacy_food,24,2019-04-01,430.0,39.9,30.0,0.0,0.0
167616,"Fish, salmon, king, chinook, liver (Alaska Native)",sr_legacy_food,24,2019-04-01,651.0,16.6,8.0,4.3,
167617,"Duck, scoter, white-winged, meat (Alaska Native)",sr_legacy_food,24,2019-04-01,353.0,20.2,0.4,0.0,
167618,"Sea cucumber, yane (Alaska Native)",sr_legacy_food,24,2019-04-01,56.0,13.0,0.4,0.0,
167619,"Squirrel, ground, meat (Alaska Native)",sr_legacy_food,24,2019-04-01,466.0,19.3,3.8,0.0,
167620,"Tea, tundra, herb and laborador combination (Alaska Native)",sr_legacy_food,24,2019-04-01,1.0,0.0,0.0,0.2,
167621,"Walrus, meat, dried (Alaska Native)",sr_legacy_food,24,2019-04-01,1052.0,57.0,2.6,0.0,
167622,"Deer (venison), sitka, raw (Alaska Native)",sr_legacy_food,24,2019-04-01,116.0,21.5,2.66,0.0,
167623,"Whale, bowhead, subcutaneous fat (blubber) (Alaska Native)",sr_legacy_food,24,2019-04-01,3640.0,0.4,96.5,0.0,
167624,"Whale, bowhead, skin and subcutaneous fat (muktuk) (Alaska Native)",sr_legacy_food,24,2019-04-01,465.0,12.6,46.1,0.0,
167625,"Oil, whale, bowhead (Alaska Native)",sr_legacy_food,24,2019-04-01,3766.0,0.0,100.0,0.0,
167626,"Fish, whitefish, broad, liver (Alaska Native)",sr_legacy_food,24,2019-04-01,104.0,11.0,4.4,5.1,
167627,"Mush, blue corn with ash (Navajo)",sr_legacy_food,24,2019-04-01,226.0,0.66,0.49,11.74,1.1
167628,"Cornmeal, blue (Navajo)",sr_legacy_food,24,2019-04-01,398.0,10.4,5.44,76.93,8.7
167629,"Melon, banana (Navajo)",sr_legacy_food,24,2019-04-01,90.0,0.84,0.2,4.06,0.3
167630,Chilchen (Red Berry Beverage) (Navajo),sr_legacy_food,24,2019-04-01,44.0,0.81,0.63,8.68,
167631,"Corn, dried (Navajo)",sr_legacy_food,24,2019-04-01,1616.0,9.88,5.22,74.93,
167632,"Squash, Indian, cooked, boiled (Navajo)",sr_legacy_food,24,2019-04-01,16.0,0.31,0.15,3.22,1.5
167633,"Bread, kneel down (Navajo)",sr_legacy_food,24,2019-04-01,816.0,4.29,2.21,39.47,
167634,"Mutton, cooked, roasted (Navajo)",sr_legacy_food,24,2019-04-01,234.0,33.43,11.09,0.08,
167635,"Frybread, made with lard (Navajo)",sr_legacy_food,24,2019-04-01,1380.0,6.69,12.22,48.26,
167636,Tamales (Navajo),sr_legacy_food,24,2019-04-01,153.0,6.28,6.12,18.12,3.1
167637,"Stew, steamed corn (Navajo)",sr_legacy_food,24,2019-04-01,470.0,8.82,3.75,10.8,2.3
167638,"Fish, halibut, raw, with skin (Alaska Native)",sr_legacy_food,24,2019-04-01,116.0,20.53,2.92,1.81,0.0
167639,"Fish, salmon, coho (silver), raw (Alaska Native)",sr_legacy_food,24,2019-04-01,140.0,22.56,5.57,0.0,0.0
167640,"Blueberries, wild, raw (Alaska Native)",sr_legacy_food,24,2019-04-01,255.0,1.22,0.76,12.31,2.6
167641,"Oil, spotted seal (Alaska Native)",sr_legacy_food,24,2019-04-01,3740.0,0.0,99.32,0.0,0.0
167642,"Fish, salmon, red, canned, bones removed (Alaska Native)",sr_legacy_food,24,2019-04-01,161.0,27.31,5.76,0.0,0.0
167643,"Fish, whitefish, eggs (Alaska Native)",sr_legacy_food,24,2019-04-01,436.0,14.66,2.88,4.89,0.0
167644,"Caribou, rump meat, half dried (Alaska Native)",sr_legacy_food,24,2019-04-01,1068.0,52.06,5.23,0.0,0.0
167645,"Fish, salmon, red, (sockeye), canned, smoked (Alaska Native)",sr_legacy_food,24,2019-04-01,862.0,35.19,7.26,0.0,0.0
167646,"Fish, salmon, red, (sockeye), kippered (Alaska Native)",sr_legacy_food,24,2019-04-01,141.0,24.5,4.75,0.0,0.0
167647,"Fish, salmon, king, with skin, kippered, (Alaska Native)",sr_legacy_food,24,2019-04-01,876.0,23.19,12.95,0.0,0.0
167648,"Fish, sheefish, raw (Alaska Native)",sr_legacy_food,24,2019-04-01,479.0,22.25,2.84,0.0,0.0
167649,"Buffalo, free range, top round steak, raw (Shoshone Bannock)",sr_legacy_food,24,2019-04-01,408.0,21.44,1.3,0.0,
167650,"Seal, bearded (Oogruk), meat, partially dried (Alaska Native)",sr_legacy_food,24,2019-04-01,1131.0,62.38,2.31,0.0,
167651,"Buffalo, free range, top round steak, cooked (Shoshone Bannock)",sr_legacy_food,24,2019-04-01,612.0,32.51,1.8,0.0,
167652,"Elk, free range, roast, eye of round, raw (Shoshone Bannock)",sr_legacy_food,24,2019-04-01,98.0,19.74,2.1,0.0,0.0
167653,"Corn, dried, yellow (Northern Plains Indians)",sr_legacy_food,24,2019-04-01,419.0,14.48,10.64,66.27,20.5
167654,"Smelt, dried (Alaska Native)",sr_legacy_food,24,2019-04-01,386.0,56.19,17.9,0.0,0.0
167655,"Frybread, made with lard (Apache)",sr_legacy_food,24,2019-04-01,309.0,8.38,10.14,46.01,1.7
167656,Corned beef and potatoes in tortilla (Apache),sr_legacy_food,24,2019-04-01,936.0,7.91,8.31,29.35,1.5
167657,"ON THE BORDER, soft taco with ground beef, cheese and lettuce",sr_legacy_food,25,2019-04-01,229.0,13.19,11.05,19.28,1.8
167658,"Restaurant, Mexican, soft taco with ground beef, cheese and lettuce",sr_legacy_food,25,2019-04-01,917.0,12.56,10.81,17.92,1.5
167659,"Restaurant, Latino, chicken and rice, entree, prepared",sr_legacy_food,25,2019-04-01,727.0,12.02,5.06,20.03,1.2
167660,"Restaurant, Latino, empanadas, beef, prepared",sr_legacy_food,25,2019-04-01,335.0,11.31,18.37,31.19,2.0
167661,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",sr_legacy_food,25,2019-04-01,960.0,5.59,9.01,31.49,5.8
167662,"Restaurant, Latino, pupusas con queso (pupusas, cheese)",sr_legacy_food,25,2019-04-01,256.0,11.72,13.25,22.39,2.9
167663,"Restaurant, Latino, pupusas del cerdo (pupusas, pork)",sr_legacy_food,25,2019-04-01,971.0,11.51,10.43,23.02,2.6
167664,"Restaurant, Latino, tamale, corn",sr_legacy_food,25,2019-04-01,186.0,3.48,7.21,26.68,3.2
167665,"Restaurant, Mexican, spanish rice",sr_legacy_food,25,2019-04-01,776.0,3.28,5.29,31.16,1.2
167666,"Restaurant, Mexican, refried beans",sr_legacy_food,25,2019-04-01,156.0,6.91,6.77,16.79,8.0
167667,"Restaurant, Chinese, egg rolls, assorted",sr_legacy_food,25,2019-04-01,1045.0,8.28,11.94,27.29,2.6
167668,"Restaurant, Chinese, fried rice, without meat",sr_legacy_food,25,2019-04-01,174.0,4.05,2.96,32.79,1.1
167669,"CRACKER BARREL, steak fries",sr_legacy_food,25,2019-04-01,255.0,3.26,13.18,30.87,3.5
167670,"CRACKER BARREL, grilled sirloin steak",sr_legacy_food,25,2019-04-01,848.0,31.52,8.52,0.0,
167671,"CRACKER BARREL, macaroni n' cheese plate, from kid's menu",sr_legacy_food,25,2019-04-01,192.0,6.46,11.51,15.58,0.7
167672,"DENNY'S, french fries",sr_legacy_food,25,2019-04-01,1178.0,3.41,14.13,35.2,3.5
167673,"DENNY'S, top sirloin steak",sr_legacy_food,25,2019-04-01,182.0,28.9,7.34,0.14,
167674,"Restaurant, Chinese, lemon chicken",sr_legacy_food,25,2019-04-01,252.0,11.87,13.55,20.61,1.0
167675,"Restaurant, Chinese, general tso's chicken",sr_legacy_food,25,2019-04-01,1233.0,12.9,16.36,23.99,0.9
167676,"Restaurant, Chinese, kung pao chicken",sr_legacy_food,25,2019-04-01,129.0,9.76,6.98,6.87,1.5
167677,"Restaurant, Chinese, vegetable lo mein, without meat",sr_legacy_food,25,2019-04-01,121.0,4.77,2.35,20.16,1.3
167678,"Restaurant, Chinese, chicken and vegetables",sr_legacy_food,25,2019-04-01,399.0,8.18,4.56,5.38,0.9
167679,"Restaurant, Chinese, orange chicken",sr_legacy_food,25,2019-04-01,262.0,14.46,12.68,22.46,0.8
167680,"Restaurant, Italian, spaghetti with meat sauce",sr_legacy_food,25,2019-04-01,121.0,5.79,3.59,16.4,1.6
167681,"Beverages, fruit-flavored drink, dry powdered mix, low calorie, with aspartame",sr_legacy_food,14,2019-04-01,912.0,0.45,0.04,87.38,0.1
167682,"Pectin, liquid",sr_legacy_food,19,2019-04-01,11.0,0.0,0.0,2.1,2.1
167683,"Frozen novelties, ice cream type, vanilla ice cream, light, no sugar added, chocolate coated",sr_legacy_food,19,2019-04-01,221.0,6.4,10.1,26.11,0.8
167684,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",sr_legacy_food,4,2019-04-01,160.0,1.5,14.0,7.0,0.0
167685,"Bologna, beef and pork, low fat",sr_legacy_food,7,2019-04-01,962.0,11.5,19.3,2.6,0.0
167686,"Milk dessert, frozen, milk-fat free, chocolate",sr_legacy_food,19,2019-04-01,167.0,4.3,1.0,37.7,0.0
167687,"Whipped topping, frozen, low fat",sr_legacy_food,1,2019-04-01,938.0,3.0,13.1,23.6,0.0
167688,"Cream substitute, powdered, light",sr_legacy_food,1,2019-04-01,1803.0,1.9,15.7,73.4,0.0
167689,"Candies, MARS SNACKFOOD US, M&M's Peanut Butter Chocolate Candies",sr_legacy_food,19,2019-04-01,529.0,10.16,29.32,56.89,4.0
167690,"Babyfood, apple yogurt dessert, strained",sr_legacy_food,3,2019-04-01,389.0,0.8,1.6,19.5,0.5
167691,"Vegetable oil-butter spread, reduced calorie",sr_legacy_food,4,2019-04-01,465.0,0.0,53.0,0.0,0.0
167692,"Salad dressing, blue or roquefort cheese dressing, light",sr_legacy_food,4,2019-04-01,86.0,2.1,2.7,13.2,0.0
167693,"Salad dressing, french dressing, reduced calorie",sr_legacy_food,4,2019-04-01,227.0,0.4,13.0,27.0,0.0
167694,"Sausage, turkey and pork, fresh, bulk, patty or link, cooked",sr_legacy_food,7,2019-04-01,307.0,22.7,23.0,0.7,0.0
167695,"Mayonnaise, made with tofu",sr_legacy_food,4,2019-04-01,322.0,5.95,31.79,3.06,1.1
167696,"Frankfurter, beef, low fat",sr_legacy_food,7,2019-04-01,140.0,12.0,9.5,1.6,0.0
167697,"Milk, buttermilk, fluid, cultured, reduced fat",sr_legacy_food,1,2019-04-01,56.0,4.1,2.0,5.3,0.0
167698,"Pork sausage rice links, brown and serve, cooked",sr_legacy_food,7,2019-04-01,1703.0,13.7,37.63,2.36,0.0
167699,"Salad dressing, blue or roquefort cheese dressing, fat-free",sr_legacy_food,4,2019-04-01,115.0,1.52,1.01,25.6,1.8
167700,"Salad Dressing, mayonnaise-like, fat-free",sr_legacy_food,4,2019-04-01,84.0,0.2,2.7,15.5,1.9
167701,"Candies, MARS SNACKFOOD US, MILKY WAY Midnight Bar",sr_legacy_food,19,2019-04-01,1855.0,3.2,17.5,71.22,2.9
167702,"Oil, flaxseed, cold pressed",sr_legacy_food,4,2019-04-01,3700.0,0.11,99.98,0.0,0.0
167703,"Cheese, cottage, lowfat, 1% milkfat, lactose reduced",sr_legacy_food,1,2019-04-01,74.0,12.4,1.0,3.2,0.6
167704,"Salad dressing, bacon and tomato",sr_legacy_food,4,2019-04-01,326.0,1.8,35.0,2.0,0.2
167705,"Cheese, parmesan, low sodium",sr_legacy_food,1,2019-04-01,451.0,41.6,29.99,3.7,0.0
167706,"Jams, preserves, marmalade, reduced sugar",sr_legacy_food,19,2019-04-01,151.0,0.0,0.1,37.6,1.5
167707,"Beverages, fruit-flavored drink, powder, with high vitamin C with other added vitamins, low calorie",sr_legacy_food,14,2019-04-01,951.0,0.25,0.16,91.0,2.2
167708,"Tomato and vegetable juice, low sodium",sr_legacy_food,11,2019-04-01,91.0,0.6,0.1,4.59,0.8
167709,"Turkey, wing, smoked, cooked, with skin, bone removed",sr_legacy_food,5,2019-04-01,221.0,27.4,12.41,0.0,0.0
167710,"Turkey, drumstick, smoked, cooked, with skin, bone removed",sr_legacy_food,5,2019-04-01,200.0,27.9,9.8,0.0,0.0
167711,"Beverages, Chocolate-flavored drink, whey and milk based",sr_legacy_food,14,2019-04-01,49.0,0.64,0.4,10.68,0.6
167712,"Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium",sr_legacy_food,10,2019-04-01,541.0,37.04,41.78,1.43,0.0
167713,"Turkey, light or dark meat, smoked, cooked, skin and bone removed",sr_legacy_food,5,2019-04-01,679.0,29.3,5.0,0.0,0.0
167714,"Hearts of palm, raw",sr_legacy_food,11,2019-04-01,481.0,2.7,0.2,25.61,1.5
167715,"Cereals ready-to-eat, POST, Shredded Wheat n' Bran, spoon-size",sr_legacy_food,8,2019-04-01,339.0,10.93,2.06,80.65,14.7
167716,"Cheese, cottage, lowfat, 1% milkfat, with vegetables",sr_legacy_food,1,2019-04-01,67.0,10.9,1.0,3.0,0.0
167717,Yeast extract spread,sr_legacy_food,11,2019-04-01,185.0,23.88,0.9,20.42,6.5
167718,"Babyfood, juice, pear",sr_legacy_food,3,2019-04-01,179.0,0.0,0.0,11.86,0.1
167719,"Chicken, meatless, breaded, fried",sr_legacy_food,16,2019-04-01,979.0,21.28,12.77,8.51,4.3
167720,"Babyfood, meat, beef with vegetables, toddler",sr_legacy_food,3,2019-04-01,69.0,3.5,2.1,8.72,1.8
167721,"Frozen novelties, juice type, juice with cream",sr_legacy_food,19,2019-04-01,115.0,1.41,1.41,24.11,0.1
167722,Tofu yogurt,sr_legacy_food,16,2019-04-01,94.0,3.5,1.8,15.96,0.2
167723,"Alcoholic beverage, rice (sake)",sr_legacy_food,14,2019-04-01,134.0,0.5,0.0,5.0,0.0
167724,"Millet, puffed",sr_legacy_food,8,2019-04-01,354.0,13.0,3.4,80.0,2.7
167725,"Cereals ready-to-eat, OAT BRAN FLAKES, HEALTH VALLEY",sr_legacy_food,8,2019-04-01,1590.0,10.0,3.0,78.0,8.0
167726,"Babyfood, mixed fruit yogurt, strained",sr_legacy_food,3,2019-04-01,75.0,0.8,0.8,16.23,0.4
167727,"Beverages, ABBOTT, ENSURE PLUS, ready-to-drink",sr_legacy_food,14,2019-04-01,141.0,5.16,4.52,19.88,0.0
167728,"Babyfood, rice and apples, dry",sr_legacy_food,3,2019-04-01,1657.0,6.7,2.4,86.89,3.0
167729,"Babyfood, juice, apple - cherry",sr_legacy_food,3,2019-04-01,197.0,0.2,0.1,11.2,0.3
167730,"Milk, imitation, non-soy",sr_legacy_food,1,2019-04-01,191.0,1.6,2.0,5.3,0.0
167731,"Babyfood, cereal, rice with pears and apple, dry, instant fortified",sr_legacy_food,3,2019-04-01,1627.0,6.6,0.9,88.5,2.6
167732,"Babyfood, banana no tapioca, strained",sr_legacy_food,3,2019-04-01,91.0,1.0,0.2,21.34,1.6
167733,"Babyfood, banana apple dessert, strained",sr_legacy_food,3,2019-04-01,68.0,0.3,0.2,16.3,1.0
167734,"Breakfast bar, corn flake crust with fruit",sr_legacy_food,23,2019-04-01,1574.0,4.4,7.5,72.8,2.1
167735,"Cheese, mozzarella, low sodium",sr_legacy_food,1,2019-04-01,1172.0,27.5,17.1,3.1,0.0
167736,"Mayonnaise dressing, no cholesterol",sr_legacy_food,4,2019-04-01,2879.0,0.0,77.8,0.3,0.0
167737,"Oil, corn, peanut, and olive",sr_legacy_food,4,2019-04-01,3699.0,0.0,100.0,0.0,0.0
167738,"Pie fillings, blueberry, canned",sr_legacy_food,19,2019-04-01,757.0,0.41,0.2,44.38,2.6
167739,"Beverages, Cocktail mix, non-alcoholic, concentrated, frozen",sr_legacy_food,14,2019-04-01,287.0,0.08,0.01,71.6,0.0
167740,"Puddings, chocolate flavor, low calorie, regular, dry mix",sr_legacy_food,19,2019-04-01,1527.0,10.08,3.0,74.42,10.1
167741,"Puddings, all flavors except chocolate, low calorie, regular, dry mix",sr_legacy_food,19,2019-04-01,1470.0,1.6,0.1,86.04,0.9
167742,"Mollusks, scallop, (bay and sea), cooked, steamed",sr_legacy_food,15,2019-04-01,466.0,20.54,0.84,5.41,0.0
167743,"Syrup, Cane",sr_legacy_food,19,2019-04-01,1126.0,0.0,0.0,73.14,0.0
167744,"Mollusks, snail, raw",sr_legacy_food,15,2019-04-01,377.0,16.1,1.4,2.0,0.0
167745,"Turtle, green, raw",sr_legacy_food,15,2019-04-01,89.0,19.8,0.5,0.0,0.0
167746,"Lemons, raw, without peel",sr_legacy_food,9,2019-04-01,121.0,1.1,0.3,9.32,2.8
167747,"Lemon juice, raw",sr_legacy_food,9,2019-04-01,91.0,0.35,0.24,6.9,0.3
167748,"Lemon juice from concentrate, canned or bottled",sr_legacy_food,9,2019-04-01,17.0,0.45,0.07,5.62,0.7
167749,"Lemon peel, raw",sr_legacy_food,9,2019-04-01,197.0,1.5,0.3,16.0,10.6
167750,"Prickly pears, raw",sr_legacy_food,9,2019-04-01,172.0,0.73,0.51,9.57,3.6
167751,"Plums, dried (prunes), stewed, without added sugar",sr_legacy_food,9,2019-04-01,448.0,0.96,0.16,28.08,3.1
167752,"Plums, dried (prunes), stewed, with added sugar",sr_legacy_food,9,2019-04-01,519.0,1.09,0.22,32.88,3.8
167753,"Prune juice, canned",sr_legacy_food,9,2019-04-01,297.0,0.61,0.03,17.45,1.0
167754,"Pummelo, raw",sr_legacy_food,9,2019-04-01,159.0,0.76,0.04,9.62,1.0
167755,"Raspberries, raw",sr_legacy_food,9,2019-04-01,220.0,1.2,0.65,11.94,6.5
167756,"Raspberries, canned, red, heavy syrup pack, solids and liquids",sr_legacy_food,9,2019-04-01,381.0,0.83,0.12,23.36,3.3
167757,"Raspberries, frozen, red, sweetened",sr_legacy_food,9,2019-04-01,431.0,0.7,0.16,26.16,4.4
167758,"Rhubarb, raw",sr_legacy_food,9,2019-04-01,88.0,0.9,0.2,4.54,1.8
167759,"Sapodilla, raw",sr_legacy_food,9,2019-04-01,347.0,0.44,1.1,19.96,5.3
167760,"Sapote, mamey, raw",sr_legacy_food,9,2019-04-01,124.0,1.45,0.46,32.1,5.4
167761,"Soursop, raw",sr_legacy_food,9,2019-04-01,276.0,1.0,0.3,16.84,3.3
167762,"Strawberries, raw",sr_legacy_food,9,2019-04-01,32.0,0.67,0.3,7.68,2.0
167763,"Tamarinds, raw",sr_legacy_food,9,2019-04-01,1000.0,2.8,0.6,62.5,5.1
167764,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",sr_legacy_food,9,2019-04-01,360.0,0.41,0.1,22.36,1.3
167765,"Watermelon, raw",sr_legacy_food,9,2019-04-01,30.0,0.61,0.15,7.55,0.4
167766,"Maraschino cherries, canned, drained",sr_legacy_food,9,2019-04-01,165.0,0.22,0.21,41.97,3.2
167767,"Pineapple, canned, juice pack, drained",sr_legacy_food,9,2019-04-01,252.0,0.51,0.11,15.56,1.3
167768,"Apricots, canned, heavy syrup, drained",sr_legacy_food,9,2019-04-01,83.0,0.64,0.11,21.31,2.7
167769,"Cherries, sour, canned, water pack, drained",sr_legacy_food,9,2019-04-01,42.0,0.69,0.21,10.45,1.2
167770,"Cherries, sweet, canned, pitted, heavy syrup, drained",sr_legacy_food,9,2019-04-01,83.0,0.73,0.21,21.07,2.3
167771,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",sr_legacy_food,9,2019-04-01,191.0,0.1,0.13,11.3,0.2
167772,"Applesauce, canned, unsweetened, with added ascorbic acid",sr_legacy_food,9,2019-04-01,42.0,0.17,0.1,11.27,1.1
167773,"Applesauce, canned, sweetened, with salt",sr_legacy_food,9,2019-04-01,318.0,0.18,0.18,19.91,1.2
167774,"Grapefruit juice, pink, raw",sr_legacy_food,9,2019-04-01,163.0,0.5,0.1,9.2,
167775,"Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water, with added ascorbic acid",sr_legacy_food,9,2019-04-01,197.0,0.14,0.1,11.54,0.1
167776,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",sr_legacy_food,9,2019-04-01,264.0,0.39,0.16,15.01,3.1
167777,"Pears, raw, red anjou",sr_legacy_food,9,2019-04-01,62.0,0.33,0.14,14.94,3.0
167778,"Pears, raw, bosc (Includes foods for USDA's Food Distribution Program)",sr_legacy_food,9,2019-04-01,279.0,0.36,0.09,16.1,3.1
167779,"Pears, raw, green anjou (Includes foods for USDA's Food Distribution Program)",sr_legacy_food,9,2019-04-01,66.0,0.44,0.1,15.79,3.1
167780,Prune puree,sr_legacy_food,9,2019-04-01,257.0,2.1,0.2,65.1,3.3
167781,Candied fruit,sr_legacy_food,9,2019-04-01,1345.0,0.34,0.07,82.74,1.6
167782,"Abiyuch, raw",sr_legacy_food,9,2019-04-01,290.0,1.5,0.1,17.6,5.3
167783,"Rowal, raw",sr_legacy_food,9,2019-04-01,462.0,2.3,2.0,23.9,6.2
167784,"Guava nectar, canned, with added ascorbic acid",sr_legacy_food,9,2019-04-01,63.0,0.09,0.06,16.25,1.0
167785,"Mango nectar, canned",sr_legacy_food,9,2019-04-01,51.0,0.11,0.06,13.12,0.3
167786,"Tamarind nectar, canned",sr_legacy_food,9,2019-04-01,240.0,0.09,0.12,14.73,0.5
